S1_id,S1_lat,S1_lon,S1_alt,S2_id,S2_lat,S2_lon,S2_alt,link direction,gap of angle (rad),time,distance
SAT-54-4,48.793664943419735,329.3824254267542,550,SAT-53-4,48.793664943419735,324.3824254267542,550,left,0.00015157571781911208,78900,397.75345997361194
SAT-54-4,48.793664943419735,329.3824254267542,550,SAT-55-4,48.793664943419735,334.38242542675414,550,right,0.00015157571635420324,78900,397.75345997361165
SAT-57-18,-44.04207597221025,238.2167152038648,550,SAT-56-18,-44.04207597221025,233.2167152038649,550,left,0.00012731986306408925,78900,434.0145435496266
SAT-57-18,-44.04207597221025,238.2167152038648,550,SAT-58-18,-44.04207597221025,243.2167152038649,550,right,0.00012731986306408925,78900,434.0145435496257
SAT-59-5,52.87861056709097,19.625837283005556,550,SAT-58-5,52.87861056709097,14.62583728300556,550,left,0.00018061564428111096,78900,364.38440387928074
SAT-59-5,52.87861056709097,19.625837283005556,550,SAT-60-5,52.87861056709097,24.6258372830056,550,right,0.00018061564428111096,78900,364.3844038792837
SAT-60-4,48.793664943419735,359.3824254267542,550,SAT-59-4,48.793664943419735,354.38242542675414,550,left,0.00015157571781911208,78900,397.75345997361603
SAT-60-4,48.793664943419735,359.3824254267542,550,SAT-61-4,48.793664943419735,4.3824254267541844,550,right,0.00015157571635420324,78900,397.75345997361126
SAT-66-4,48.793664943419735,29.382425426754157,550,SAT-65-4,48.793664943419735,24.38242542675416,550,left,0.00015157571635420324,78900,397.7534599736124
SAT-66-4,48.793664943419735,29.382425426754157,550,SAT-67-4,48.793664943419735,34.38242542675415,550,right,0.00015157571781911208,78900,397.7534599736114
SAT-67-16,-52.878610567090135,239.62583728298713,550,SAT-66-16,-52.878610567090135,234.62583728298705,550,left,0.00018061564428111096,78900,364.38440387928785
SAT-67-16,-52.878610567090135,239.62583728298713,550,SAT-68-16,-52.878610567090135,244.62583728298702,550,right,0.00018061564428111096,78900,364.38440387928773
SAT-67-18,-44.04207597221025,288.21671520386485,550,SAT-66-18,-44.04207597221025,283.21671520386485,550,left,0.00012731986306408925,78900,434.01454354962664
SAT-67-18,-44.04207597221025,288.21671520386485,550,SAT-68-18,-44.04207597221025,293.21671520386485,550,right,0.00012731986132009894,78900,434.01454354962607
SAT-4-7,44.03865067178797,153.2240092512019,550,SAT-3-7,44.03865067178797,148.2240092512019,550,left,0.00012730514119087244,79000,434.0396359559379
SAT-4-7,44.03865067178797,153.2240092512019,550,SAT-5-7,44.03865067178797,158.2240092512019,550,right,0.00012730513944668047,79000,434.0396359559388
SAT-7-18,-44.038650671794294,348.2240092511885,550,SAT-6-18,-44.038650671794294,343.2240092511885,550,left,0.00012730514206296843,79000,434.0396359558915
SAT-7-18,-44.038650671794294,348.2240092511885,550,SAT-8-18,-44.038650671794294,353.2240092511885,550,right,0.00012730514206296843,79000,434.0396359558919
SAT-8-4,48.79621208855939,99.39111095762775,550,SAT-7-4,48.79621208855939,94.39111095762776,550,left,0.00015159111029943036,79000,397.73326546595865
SAT-8-4,48.79621208855939,99.39111095762775,550,SAT-9-4,48.79621208855939,104.39111095762776,550,right,0.0001515911110318104,79000,397.7332654659583
SAT-9-6,51.055775314471866,156.18535654604761,550,SAT-8-6,51.055775314471866,151.18535654604761,550,left,0.00016651039210909956,79000,379.5138358173757
SAT-9-6,51.055775314471866,156.18535654604761,550,SAT-10-6,51.055775314471866,161.18535654604761,550,right,0.00016651039210909956,79000,379.51383581737514
SAT-11-4,48.79621208855939,114.39111095762776,550,SAT-10-4,48.79621208855939,109.39111095762776,550,left,0.0001515911110318104,79000,397.7332654659588
SAT-11-4,48.79621208855939,114.39111095762776,550,SAT-12-4,48.79621208855939,119.39111095762776,550,right,0.0001515911110318104,79000,397.73326546595706
SAT-11-6,51.055775314471866,166.18535654604761,550,SAT-10-6,51.055775314471866,161.18535654604761,550,left,0.00016651039210909956,79000,379.5138358173753
SAT-11-6,51.055775314471866,166.18535654604761,550,SAT-12-6,51.055775314471866,171.1853565460476,550,right,0.00016651039077558155,79000,379.5138358173746
SAT-18-4,48.79621208855939,149.39111095762775,550,SAT-17-4,48.79621208855939,144.39111095762775,550,left,0.0001515911110318104,79000,397.7332654659585
SAT-18-4,48.79621208855939,149.39111095762775,550,SAT-19-4,48.79621208855939,154.39111095762775,550,right,0.00015159111029943036,79000,397.73326546595786
